time,dof_pos_target,dof_pos_actual,dof_tau,base_pos,base_vel
1.1200000000000008,"-0.32129884, 0.1711417 ,-0.06006913, 0.45404905,-0.15188473, 0.21551463,
 -0.41992837, 0.08905358,-0.0376111 , 0.94836205,-0.54133654,-0.00346633","-0.33035229,-0.07561314, 0.04669903, 0.60192756,-0.27566526, 0.10220687,
 -0.44139192, 0.0704198 ,-0.02683244, 0.9642867 ,-0.5631186 , 0.00220397"," 1.18538332e+00, 2.60519418e+01,-1.16581114e+01,-2.16868187e+01,
  5.56015604e+00, 5.13524159e+00, 3.14187505e-01, 1.38128831e+00,
 -6.61118250e-01, 3.35981366e+00,-2.34265545e-02,-1.08511769e-02"," 0.00475761,-0.04765108, 0.75950627"," 0.03700943,-0.04899159, 0.00186193"
1.1400000000000008,"-0.32248303, 0.15039718,-0.05110054, 0.4526595 ,-0.17030525, 0.20057827,
 -0.4017195 , 0.09869524,-0.04001793, 0.90721345,-0.52554613,-0.0110961 ","-0.32723191,-0.07446074, 0.0476569 , 0.60136161,-0.27686675, 0.09993362,
 -0.43367714, 0.0694101 ,-0.02747122, 0.94697872,-0.55612975, 0.00113167","  0.33734109, 24.47367077,-10.86990082,-21.99604147,  5.11498726,
   4.8465171 ,  0.57547342,  2.03914567, -0.98624778,  3.68482643,
  -0.03858056, -0.07414175"," 0.00553109,-0.04876096, 0.75955261"," 0.03768491,-0.05986524,-0.00054649"
1.1600000000000008,"-0.32493424, 0.12202685,-0.03954938, 0.45331162,-0.1922502 , 0.17507982,
 -0.37164178, 0.11048903,-0.0401611 , 0.8461419 ,-0.4936757 ,-0.01898903","-0.32434106,-0.0738747 , 0.04860076, 0.60053047,-0.27804043, 0.09712875,
 -0.41996231, 0.06919503,-0.02747591, 0.91793135,-0.54623047,-0.0021056 "," -0.04430591, 22.40228407,-10.06741038,-22.05266635,  4.42725664,
   4.40989849,  0.47778547,  2.95597953, -1.27081214,  4.09507709,
  -0.07030831, -0.04627675"," 0.00635306,-0.05009127, 0.75954842"," 0.04020172,-0.07053917,-0.00483243"
1.1800000000000008,"-0.3485547 , 0.07103232,-0.01190273, 0.45935172,-0.22323081, 0.11406027,
 -0.30691066, 0.12186731,-0.03409154, 0.75184226,-0.404342  ,-0.01821866","-0.32152601,-0.07409625, 0.04944687, 0.59981155,-0.27941888, 0.09347146,
 -0.39861318, 0.07048154,-0.02598841, 0.87267311,-0.52942165,-0.00702609"," -0.56270838, 19.67719733, -8.99261532,-21.90254003,  3.63376111,
   3.61740014,  0.64607602,  3.86072656, -1.60659892,  4.77181988,
  -0.13622613, -0.0258976 "," 0.00728252,-0.05164507, 0.75944254"," 0.04610337,-0.08080065,-0.01263487"
1.2000000000000008,"-0.37010404, 0.01201767, 0.02078416, 0.47680297,-0.23836176, 0.03091011,
 -0.22940058, 0.09869681,-0.00614609, 0.62503237,-0.2305714 ,-0.00764387","-0.31861332,-0.07571105, 0.05016415, 0.60028928,-0.28161703, 0.08779887,
 -0.36580422, 0.07376659,-0.02085803, 0.80206268,-0.49052482,-0.0104154 "," -3.20988721, 14.90270046, -6.30027442,-21.40927885,  2.59462726,
   1.60390039,  2.73260414,  4.51534261, -1.89060792,  6.11241764,
  -0.32438293, -0.03665263"," 0.00843181,-0.05339362, 0.75909574"," 0.05808311,-0.08803971,-0.03196325"
1.2200000000000009,"-0.35743654,-0.03660115, 0.02587341, 0.55533665,-0.24523267,-0.01636234,
 -0.18714988, 0.01170709, 0.05596881, 0.46095997,-0.04902855, 0.00285741","-0.31577287,-0.0811911 , 0.05145303, 0.60330134,-0.28525536, 0.08032329,
 -0.31835412, 0.07575158,-0.00945614, 0.69982129,-0.40915305,-0.01066524"," -5.6153158 , 10.00495623, -3.26303972,-19.80859305,  2.29619822,
  -1.30380377,  4.43539587,  2.2886115 , -0.88685521,  7.99226526,
  -0.69596027,  0.10622623"," 0.00988453,-0.05511175, 0.75814889"," 0.07224922,-0.07846835,-0.07409199"
1.2400000000000009,"-0.41240773,-0.03958619, 0.02418053, 0.63841474,-0.35256028,-0.01851295,
 -0.16771597,-0.17433254, 0.14828229, 0.48534423, 0.01595303,-0.07282785","-0.31484346,-0.0861106 , 0.05311295, 0.60872847,-0.28975458, 0.07133053,
 -0.28444164, 0.07757244, 0.00067211, 0.6240678 ,-0.30259641,-0.04781436"," -4.35951066,  4.98356332, -2.8327532 , -8.55313833,  2.06341608,
  -2.46638317,  8.28338512, -6.93497088,  5.06001203,-18.27206804,
   5.60808749,  6.02074215"," 0.01122855,-0.0568999 , 0.75710302"," 0.05504006,-0.10608171,-0.00223949"
1.260000000000001,"-0.46290216,-0.03827935, 0.03119637, 0.73267627,-0.45206338,-0.01702017,
 -0.14774731,-0.26951262, 0.19035643, 0.53031397, 0.05771603,-0.18331762","-0.31978474,-0.07977814, 0.05042639, 0.62253548,-0.30449686, 0.04345148,
 -0.28093849, 0.08473221, 0.00090017, 0.61805208,-0.30332127,-0.07332519"," -8.66129489,  3.209074  , -2.25116343, -0.69208783, -0.40300499,
   0.23823617, 11.17572987,-26.67557656, 14.87221338,-19.55722719,
  13.7683157 ,  1.93781766"," 0.01204423,-0.0591958 , 0.75761431"," 0.03802873,-0.11918984, 0.04704837"
1.280000000000001,"-0.4882698 ,-0.04149704, 0.02386234, 0.7928416 ,-0.50835407, 0.00494619,
 -0.15620705,-0.23864599, 0.16846624, 0.54238343, 0.0760832 ,-0.20902164","-0.33988737,-0.07050147, 0.04391523, 0.67205799,-0.34867916, 0.02246235,
 -0.28242012, 0.0923729 ,-0.00198809, 0.61814661,-0.31402886,-0.09077563","-10.18950223,  2.43234314, -0.69591464, -1.29668612,  0.12463085,
   0.11383749, 13.6490302 ,-36.77477379, 19.46918225,-13.17405409,
  15.76348   , -2.20957229"," 0.01242799,-0.06137028, 0.75838067"," 0.0141172 ,-0.09527033, 0.03972281"
1.300000000000001,"-0.48911348,-0.05457173, 0.01992631, 0.83909947,-0.5271102 , 0.01223157,
 -0.18242788,-0.20094419, 0.1347855 , 0.54354274, 0.09833492,-0.19188502","-0.36896745,-0.06375696, 0.03563265, 0.73770198,-0.39921619, 0.01563326,
 -0.28551305, 0.09692601,-0.00429905, 0.61776916,-0.31991784,-0.10343442","-9.30929841e+00, 1.70311866e+00,-4.49743347e-01,-3.29940754e+00,
  8.53823502e-02,-2.72792144e-02, 1.32069564e+01,-3.38663311e+01,
  1.74244468e+01,-1.11630949e+01, 1.62461397e+01,-3.18111485e+00"," 0.01250496,-0.06302748, 0.75899928"," 0.00264527,-0.06962868, 0.03077988"
1.320000000000001,"-0.48849687,-0.06475102, 0.01582229, 0.87643844,-0.52956986, 0.01118199,
 -0.21040103,-0.18336885, 0.11507146, 0.5416521 , 0.1189778 ,-0.18244179","-0.39812761,-0.0601298 , 0.02630486, 0.79535536,-0.44058927, 0.01428695,
 -0.28898895, 0.09859752,-0.00566228, 0.61701919,-0.32212974,-0.11078584","-6.62215661e+00, 3.00594902e-01, 1.63788950e-01,-2.85359133e+00,
  2.43153139e-02,-3.17129540e-02, 1.09537756e+01,-3.00277486e+01,
  1.41281999e+01,-1.08637679e+01, 1.69496972e+01,-2.69197079e+00"," 0.01245505,-0.06419278, 0.7594875 ","-0.00199983,-0.04756928, 0.02403461"
1.340000000000001,"-0.49531457,-0.06671325, 0.0089951 , 0.90233445,-0.52645737, 0.01150903,
 -0.22750956,-0.1821604 , 0.10784589, 0.539784  , 0.12282468,-0.18259332","-0.42418345,-0.05893437, 0.01712091, 0.83925664,-0.46955421, 0.0140193 ,
 -0.29279207, 0.09821855,-0.00642117, 0.61671844,-0.32269494,-0.11432972"," -4.24706568, -0.64046773,  0.63375815, -1.43519523, -0.02947348,
  -0.09378885,  8.58051504,-28.07262047, 12.19067761,-11.23896991,
  17.69551732, -2.47858181"," 0.01232684,-0.06494846, 0.75985639","-0.0064994 ,-0.02893056, 0.01728914"
1.360000000000001,"-0.5088518 ,-0.06344523, 0.00140313, 0.9189618 ,-0.522047  , 0.01288131,
 -0.2332133 ,-0.18860944, 0.10887886, 0.5395413 , 0.11051448,-0.18827362","-0.44655081,-0.05910249, 0.00926817, 0.87083869,-0.48776571, 0.01385305,
 -0.29706245, 0.09648086,-0.00677105, 0.61730598,-0.32294972,-0.11579665"," -3.01399274, -0.73337684,  0.6004977 , -0.24468229, -0.09190243,
  -0.07941785,  7.3399239 ,-27.67592292, 11.47738262,-11.77526044,
  17.85478777, -2.57810181"," 0.01212272,-0.06536147, 0.7601052 ","-0.01049687,-0.01354698, 0.01125736"
1.380000000000001,"-0.523272  ,-0.05925608,-0.00531733, 0.9286119 ,-0.5170545 , 0.01478853,
 -0.23553693,-0.1938124 , 0.11222053, 0.5394449 , 0.08494504,-0.19358419","-0.46524782,-0.05980285, 0.00293888, 0.89260104,-0.49814002, 0.01376876,
 -0.30169391, 0.09385385,-0.00686773, 0.61892109,-0.32353066,-0.11633725"," -2.81238691, -0.30367667,  0.35241286,  0.57879473, -0.14805671,
  -0.02976695,  7.26314623,-27.98811451, 11.57488746,-12.25858908,
  17.42990263, -2.84712473"," 0.01186119,-0.06548239, 0.76024542","-1.30397445e-02, 2.85670543e-05, 5.76566896e-03"
1.400000000000001,"-0.5340878 ,-0.05647219,-0.01022671, 0.93290526,-0.5111657 , 0.01728528,
 -0.2393983 ,-0.19511443, 0.11537797, 0.53770494, 0.04896535,-0.19440994","-0.48043116,-0.06042187,-0.00209095, 0.90677919,-0.50312629, 0.01379863,
 -0.30645443, 0.09066816,-0.00683612, 0.6216129 ,-0.3246918 ,-0.1164283 "," -3.03849385,  0.15265193,  0.0798614 ,  1.1297191 , -0.1905395 ,
   0.033876  ,  7.51152922,-28.15012521, 11.89957208,-12.87272059,
  16.51176327, -3.08947151"," 0.01157684,-0.06535196, 0.76028559","-0.01352979, 0.01169315, 0.00066691"
1.420000000000001,"-0.54012144,-0.05576495,-0.01294927, 0.93301505,-0.50399446, 0.02004163,
 -0.24548078,-0.19312161, 0.1175242 , 0.53430516, 0.00781199,-0.1903459 ","-0.49214239,-0.06057395,-0.00621592, 0.91490797,-0.50444978, 0.01408685,
 -0.31099663, 0.08720495,-0.00675345, 0.62518611,-0.32647613,-0.11599253"," -3.25388115,  0.4075414 , -0.05242697,  1.55372372, -0.2131251 ,
   0.09742015,  7.55190952,-27.91491613, 12.20465495,-13.82224652,
  15.20478377, -3.20034062"," 0.01131505,-0.06500042, 0.76023603","-0.01158154, 0.02235453,-0.00379122"
1.440000000000001,"-0.5409924 ,-0.05725277,-0.01340776, 0.9299075 ,-0.49615818, 0.02249124,
 -0.25290248,-0.18880373, 0.118584  , 0.5305048 ,-0.03215155,-0.18293668","-0.50030638,-0.06021001,-0.00975521, 0.91807094,-0.50418717, 0.0151572 ,
 -0.31498635, 0.0836511 ,-0.00663189, 0.62936558,-0.32886335,-0.11477041","-3.35537077e+00, 3.84778312e-01,-2.93563482e-02, 1.91660411e+00,
 -2.71420905e-02, 8.94116461e-02, 7.28574467e+00,-2.73605782e+01,
  1.24044203e+01,-1.50528149e+01, 1.37089936e+01,-3.15898602e+00"," 0.01112388,-0.06443736, 0.76011168","-0.00725636, 0.03259917,-0.00745735"
1.460000000000001,"-0.5382598 ,-0.06165897,-0.01088326, 0.9241107 ,-0.4877069 , 0.02450601,
 -0.26109785,-0.18238553, 0.11756876, 0.5272492 ,-0.06459069,-0.17354198","-0.504978  ,-0.05906298,-0.01236972, 0.91758486,-0.50171039, 0.01676027,
 -0.31818505, 0.08024989,-0.00644932, 0.63388117,-0.33174956,-0.11286993"," -3.2817003 ,  0.05167266,  0.1016303 ,  2.08379696, -0.03355088,
   0.08188973,  6.7884517 ,-26.60846713, 12.48709732,-16.35178977,
  12.27145095, -2.99643869"," 0.01104425,-0.06366812, 0.75992246","-0.00105526, 0.0429562 ,-0.0107324 "
1.480000000000001,"-0.5310275 ,-0.06945432,-0.004715  , 0.9161034 ,-0.4791029 , 0.0257411 ,
 -0.26827738,-0.17302118, 0.11521353, 0.52574486,-0.0846255 ,-0.16376801","-0.50617131,-0.05733484,-0.01379866, 0.91399822,-0.49716344, 0.01858834,
 -0.32055017, 0.07706777,-0.00620186, 0.63856942,-0.33501232,-0.1104484 "," -3.1889635 , -0.599053  ,  0.38848382,  2.27949442, -0.05249972,
   0.07401946,  6.13747861,-25.66757315, 12.35742227,-17.57134615,
  11.13740619, -2.76259494"," 0.01109936,-0.06267908, 0.75968147"," 0.00553865, 0.05435182,-0.01330491"
1.500000000000001,"-0.5201247 ,-0.08157379, 0.00586171, 0.9059642 ,-0.4713573 , 0.02689581,
 -0.27371556,-0.16035877, 0.1106649 , 0.526451  ,-0.08998276,-0.15459411","-0.5040963 ,-0.05572424,-0.01409676, 0.9076297 ,-0.49119442, 0.02031771,
 -0.32225944, 0.07407716,-0.0058915 , 0.64333924,-0.33851247,-0.10763545"," -2.96153518, -1.50152594,  0.94342908,  2.51204271, -0.06093386,
   0.06753633,  5.53597634,-24.44894081, 12.08446356,-18.52152554,
  10.49573212, -2.51887288"," 0.01129039,-0.0614446 , 0.75939988"," 0.01233174, 0.06723173,-0.01520449"
1.5200000000000011,"-0.5063739 ,-0.09848949, 0.02144885, 0.8920743 ,-0.4649706 , 0.02868361,
 -0.27771562,-0.14316058, 0.10322833, 0.52973604,-0.07989115,-0.14662895","-0.49866799,-0.0546999 ,-0.01235851, 0.89869979,-0.4845806 , 0.02197438,
 -0.3233442 , 0.07126605,-0.00540745, 0.64809001,-0.34213263,-0.10451918"," -2.71510427, -2.74914524,  1.60719331,  2.76190557, -0.05971251,
   0.05469112,  5.04510091,-22.91648398, 11.56206577,-19.12308022,
  10.43702684, -2.30506456"," 0.01162473,-0.05993307, 0.75909193"," 0.01945863, 0.08182128,-0.01642492"
1.5400000000000011,"-0.49034134,-0.12031824, 0.0426715 , 0.87041795,-0.459046  , 0.03123109,
 -0.2790661 ,-0.12104494, 0.09282976, 0.5369052 ,-0.05416992,-0.14017914","-0.48970237,-0.05459437,-0.00695918, 0.88699125,-0.47796364, 0.02379409,
 -0.32383252, 0.06861884,-0.00462533, 0.65275503,-0.34577472,-0.10115947"," -2.55088238, -4.35919187,  2.25780045,  2.93586856, -0.05631474,
   0.03869482,  4.64361003,-20.95006769, 10.71369915,-19.30673891,
  10.98506798, -2.14283153"," 0.01209874,-0.05811405, 0.75876902"," 0.02590243, 0.09744618,-0.0173325 "
1.5600000000000012,"-0.47266522,-0.14351729, 0.06680702, 0.833219  ,-0.44875622, 0.03475072,
 -0.2751261 ,-0.09427738, 0.07954915, 0.5495044 ,-0.01443915,-0.13448267","-0.47692767,-0.05609316, 0.00314009, 0.87076266,-0.47144902, 0.0259833 ,
 -0.32392543, 0.0661214 ,-0.00359409, 0.65731865,-0.34934765,-0.09760378"," -2.56445371, -6.20250329,  2.95963983,  3.02623844, -0.06264832,
   0.02083029,  4.49190243,-18.50076454,  9.55440189,-18.90332067,
  12.15110336, -2.04639594"," 0.01268404,-0.05596763, 0.75842926"," 0.03037827, 0.1141882 ,-0.0188182 "
1.5800000000000012,"-0.45232067,-0.15422237, 0.08236323, 0.7677537 ,-0.42022043, 0.04224176,
 -0.2649449 ,-0.06536097, 0.06313955, 0.5666684 , 0.02734369,-0.1252936 ","-0.45943134,-0.06040958, 0.01780722, 0.8454528 ,-0.46358609, 0.02871936,
 -0.3237553 , 0.06380597,-0.00241228, 0.66177342,-0.35280122,-0.09386412","-2.97365767e+00,-7.80736526e+00, 3.51647079e+00, 3.08807934e+00,
 -9.57066639e-02, 4.56503207e-03, 4.85545712e+00,-1.56171788e+01,
  8.10449606e+00,-1.76705175e+01, 1.38681065e+01,-1.98399100e+00"," 0.01335083,-0.05348144, 0.75806256"," 0.03305143, 0.13057975,-0.02176256"
1.6000000000000012,"-0.41971025,-0.13089615, 0.07427557, 0.6590338 ,-0.3475468 , 0.05795231,
 -0.25468037,-0.03281746, 0.04378552, 0.58282197, 0.03286988,-0.10437621","-0.43541074,-0.0680272 , 0.03500983, 0.80260923,-0.44902414, 0.0328861 ,
 -0.32313191, 0.06231057,-0.00153088, 0.66571977,-0.35597267,-0.08995632","-3.93554037e+00,-7.83600566e+00, 3.21492980e+00, 3.20298311e+00,
 -1.96232233e-01, 8.86842916e-05, 5.77474675e+00,-1.26883394e+01,
  6.42829278e+00,-1.55810364e+01, 1.56356150e+01,-1.78122529e+00"," 0.014085  ,-0.05072339, 0.75763241"," 0.03496001, 0.14083273,-0.02830943"
1.6200000000000012,"-0.3551763 ,-0.06304949, 0.04533839, 0.5184807 ,-0.22606866, 0.06913692,
 -0.25080627, 0.01494191, 0.02130562, 0.59745   ,-0.06258163,-0.07652843","-0.40167706,-0.07705462, 0.04945666, 0.72958227,-0.41590727, 0.04033664,
 -0.3211876 , 0.06371891,-0.00201861, 0.66803889,-0.35859937,-0.08597111","-4.94216115e+00,-4.60641424e+00, 1.39062787e+00, 3.70425285e+00,
 -4.16077643e-01, 1.50624570e-02, 6.47685715e+00,-9.93341198e+00,
  4.71945799e+00,-1.31594167e+01, 1.59028630e+01,-1.08879999e+00"," 0.01493381,-0.04793181, 0.75702813"," 0.04010601, 0.13391571,-0.04399526"
1.6400000000000012,"-0.32209802, 0.00532756, 0.01237794, 0.38911226,-0.21403809, 0.06653021,
 -0.27387512, 0.10723063,-0.0127753 , 0.65095586,-0.27219206,-0.04818128","-0.36008291,-0.08164345, 0.05289675, 0.62998132,-0.3387798 , 0.05880325,
 -0.31670635, 0.07160019,-0.00538772, 0.66790452,-0.36088226,-0.08269567"," -2.4642029 ,  2.24720569, -0.04415497, -1.5261134 , -5.74819453,
  -2.91175548,  6.18032834, -6.52668814,  3.12743865,-10.32484131,
  12.09039707, -0.03430896"," 0.01598822,-0.04554635, 0.75597902"," 0.04250623, 0.10768288,-0.0549494 "
1.6600000000000013,"-0.30131128, 0.08608875,-0.08343433, 0.42423218,-0.26763782, 0.15535524,
 -0.36030903, 0.17685445,-0.02663282, 0.7477813 ,-0.43842763,-0.04826387","-0.34733752,-0.08218481, 0.04625635, 0.59626906,-0.2520382 , 0.07721584,
 -0.3110983 , 0.07727133,-0.00845713, 0.66353818,-0.36110331,-0.07829501","  2.06671933,  8.82012331, -3.14620979,-29.32882854, -1.5888536 ,
  -1.75976352,  3.12164755,  2.82533741, -0.33119799, -0.63263833,
   3.4499729 ,  0.69121652"," 0.01678417,-0.04325765, 0.75566313","0.03726167,0.12853407,0.02958718"
1.6800000000000013,"-0.2601004 , 0.1625649 ,-0.1128242 , 0.46460468,-0.23352414, 0.22435865,
 -0.4089423 , 0.11313488, 0.00649536, 0.82047313,-0.5306288 ,-0.0393613 ","-3.48710036e-01,-8.48431425e-02, 4.58793403e-02, 5.99880254e-01,
 -2.53095901e-01, 8.90633379e-02,-3.16581710e-01, 8.19665563e-02,
  1.87529295e-04, 6.89435010e-01,-3.83191867e-01,-6.94436384e-02","  4.95819195, 17.40388726,-12.92296793,-27.29866085,  0.20299035,
   1.6227718 , -3.55578717,  8.93994486, -3.65610772,  2.11286428,
   0.08084102,  0.07175806"," 0.01716816,-0.04080199, 0.75628006","0.01510195,0.11727921,0.0381692 "
